Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score
14332,17,2,1077.2,4,2,4,424
14334,61,4,1766.27,3,4,4,344
14338,172,1,339.88,2,1,2,212
14339,64,1,310.75,3,1,2,312
14341,56,10,2285.04,3,5,5,355
14342,68,2,249.88,3,2,1,321
14343,57,4,1088.91,3,4,4,344
14344,3,14,2443.77,5,5,5,555
14346,61,3,1294.17,3,3,4,334
14347,372,1,82.60000000000001,1,1,1,111
14350,16,2,689.1,4,2,3,423
14353,46,2,285.9,3,2,2,322
14355,1,3,840.0500000000001,5,3,3,533
14358,25,2,400.06,4,2,2,422
14361,214,1,214.71,1,1,1,111
14363,38,2,227.47000000000003,3,2,1,321
14365,30,2,634.68,4,2,3,423
14366,161,1,136.0,2,1,1,211
14369,278,2,469.13,1,2,2,122
14370,86,6,1175.78,2,4,4,244
14372,79,2,860.08,2,2,3,223
14374,177,1,108.0,1,1,1,111
14375,86,2,875.31,2,2,3,223
14376,319,1,215.46,1,1,1,111
14378,257,1,131.25,1,1,1,111
14379,29,2,920.8100000000001,4,2,3,423
14380,318,1,48.96,1,1,1,111
14381,87,1,428.66,2,1,2,212
14382,26,1,620.73,4,1,3,413
14384,136,1,58.5,2,1,1,211
14388,8,9,3488.16,5,5,5,555
14389,60,3,854.55,3,3,3,333
14390,8,5,1747.01,5,4,4,544
14391,212,1,135.6,1,1,1,111
14392,68,1,266.4,3,1,2,312
14394,200,1,93.8,1,1,1,111
14395,8,12,4700.3,5,5,5,555
14396,7,6,1633.94,5,4,4,544
14398,37,2,707.79,3,2,3,323
14399,30,8,2113.16,4,5,4,454
14400,44,2,1157.77,3,2,4,324
14401,60,9,2744.42,3,5,5,355
14402,288,1,285.6,1,1,2,112
14403,225,2,404.7,1,2,2,122
14404,5,8,1424.79,5,5,4,554
14405,22,1,195.0,4,1,1,411
14408,107,4,1503.24,2,4,4,244
14409,4,5,1696.64,5,4,4,544
14410,12,2,1546.07,5,2,4,524
14412,60,1,656.16,3,1,3,313
14413,46,3,647.67,3,3,3,333
14414,10,1,902.35,5,1,3,513
14415,15,10,6191.32,5,5,5,555
14417,23,1,604.2,4,1,3,413
14419,18,1,202.85,4,1,1,411
14420,32,3,1251.65,4,3,4,434
14421,148,4,1656.26,2,4,4,244
14422,10,13,6007.88,5,5,5,555
14423,73,2,651.4100000000001,2,2,3,223
14425,70,3,661.39,3,3,3,333
14426,39,7,7246.27,3,5,5,355
14427,130,2,900.1800000000001,2,2,3,223
14429,39,1,516.28,3,1,3,313
14430,147,3,1220.9,2,3,4,234
14431,15,3,2143.84,5,3,4,534
14433,101,1,289.6,2,1,2,212
14435,137,1,90.42,2,1,1,211
14436,189,1,182.64,1,1,1,111
14437,1,5,895.84,5,4,3,543
14439,79,4,6781.8,2,4,5,245
14440,1,9,4281.05,5,5,5,555
14441,10,7,2898.8,5,5,5,555
14442,50,5,3777.2,3,4,5,345
14443,4,2,966.27,5,2,3,523
14444,92,1,132.04,2,1,1,211
14445,91,1,221.65,2,1,1,211
14446,22,1,201.73,4,1,1,411
14447,36,1,548.5,4,1,3,413
14449,8,5,1575.7,5,4,4,544
14450,15,4,645.19,5,4,3,543
14451,25,10,2646.18,4,5,5,455
14452,31,2,401.15,4,2,2,422
14454,12,5,977.3000000000001,5,4,3,543
14455,68,4,628.21,3,4,3,343
14458,16,1,237.42,4,1,1,411
14459,287,1,3537.821,1,1,5,115
14460,32,6,659.16,4,4,3,443
14461,18,10,4610.44,4,5,5,455
14462,68,1,265.99,3,1,2,312
14463,135,1,256.95,2,1,2,212
14464,204,2,111.0,1,2,1,121
14465,64,8,2887.41,3,5,5,355
14466,8,7,2374.5,5,5,5,555
14467,25,8,1622.23,4,5,4,454
14468,369,1,204.24,1,1,1,111
14469,52,4,2112.21,3,4,4,344
14470,66,1,250.85,3,1,1,311
14471,227,2,400.95,1,2,2,122
14472,325,1,291.38,1,1,2,112
14474,215,1,730.42,1,1,3,113
14475,44,1,225.3,3,1,1,311
14477,72,3,660.0,2,3,3,233
14478,18,4,1276.66,4,4,4,444
14479,1,3,982.86,5,3,3,533
14480,38,3,1020.47,3,3,4,334
14481,43,3,1674.98,3,3,4,334
14482,15,6,2289.76,5,4,5,545
14483,372,1,120.0,1,1,1,111
14484,37,3,749.0600000000001,3,3,3,333
14486,147,2,175.5,2,2,1,221
14487,4,2,257.28000000000003,5,2,2,522
14489,73,3,1111.55,2,3,4,234
14490,42,2,1273.47,3,2,4,324
14491,8,1,127.2,5,1,1,511
14492,66,7,1921.91,3,5,4,354
14493,26,5,2746.91,4,4,5,445
14494,37,2,261.9,3,2,2,322
14495,295,1,51.0,1,1,1,111
14496,9,6,2129.42,5,4,4,544
14497,309,1,221.69,1,1,1,111
14498,37,5,1953.95,3,4,4,344
14499,10,4,1323.65,5,4,4,544
14505,40,11,6096.2,3,5,5,355
14506,5,3,1278.5,5,3,4,534
14507,14,5,1901.25,5,4,4,544
14508,12,3,598.52,5,3,3,533
14509,170,1,110.95,2,1,1,211
14510,11,3,1007.28,5,3,4,534
14512,19,5,948.19,4,4,3,443
14513,72,3,332.42,2,3,2,232
14514,72,6,3543.63,2,4,5,245
14515,23,6,1647.17,4,4,4,444
14516,152,1,163.92,2,1,1,211
14519,319,2,206.09,1,2,1,121
14521,127,1,199.45000000000002,2,1,1,211
14522,231,4,784.08,1,4,3,143
14524,45,4,1066.03,3,4,4,344
14525,64,8,3908.44,3,5,5,355
14526,25,1,262.4,4,1,2,412
14527,1,69,19283.48,5,5,5,555
14530,32,10,3271.4900000000002,4,5,5,455
14531,115,1,376.34,2,1,2,212
14532,47,7,2926.33,3,5,5,355
14533,43,4,1516.65,3,4,4,344
14534,33,8,1824.06,4,5,4,454
14535,31,6,3166.54,4,4,5,445
14537,259,1,285.84,1,1,2,112
14538,166,3,982.59,2,3,3,233
14540,15,8,2799.08,5,5,5,555
14541,52,6,1038.03,3,4,4,344
14543,16,23,11276.44,4,5,5,455
14544,106,1,957.98,2,1,3,213
14545,310,1,349.25,1,1,2,112
14546,12,6,2619.81,5,4,5,545
14548,120,7,1974.69,2,5,4,254
14549,56,3,627.3100000000001,3,3,3,333
14550,24,2,587.69,4,2,3,423
14551,47,5,693.8100000000001,3,4,3,343
14552,16,2,346.21,4,2,2,422
14553,47,4,982.27,3,4,3,343
14555,17,4,1991.49,4,4,4,444
14556,232,3,835.34,1,3,3,133
14558,290,3,655.5,1,3,3,133
14559,26,1,75.6,4,1,1,411
14560,15,22,3876.2599999999998,5,5,5,555
14562,26,8,1654.63,4,5,4,454
14563,145,2,679.44,2,2,3,223
14564,70,2,2605.62,3,2,5,325
14565,109,1,760.1,2,1,3,213
14566,53,3,2660.0,3,3,5,335
14568,71,1,919.7,3,1,3,313
14569,88,3,371.59000000000003,2,3,2,232
14570,79,1,395.69,2,1,2,212
14571,61,1,161.65,3,1,1,311
14572,53,4,2782.34,3,4,5,345
14573,8,5,968.0,5,4,3,543
14574,368,1,143.70000000000002,1,1,1,111
14575,124,1,460.71,2,1,2,212
14576,8,1,35.400000000000006,5,1,1,511
14577,30,3,514.54,4,3,3,433
14579,68,1,105.56,3,1,1,311
14580,154,1,14.85,2,1,1,211
14581,180,1,295.2,1,1,2,112
14583,19,3,728.48,4,3,3,433
14584,57,4,705.65,3,4,3,343
14585,18,4,986.22,4,4,3,443
14588,214,1,135.39,1,1,1,111
14589,7,1,39.75,5,1,1,511
14590,60,20,3006.62,3,5,5,355
14593,33,9,3094.02,4,5,5,455
14594,9,1,255.0,5,1,2,512
14595,89,2,423.85,2,2,2,222
14596,262,1,229.47,1,1,1,111
14597,15,4,1318.39,5,4,4,544
14598,205,1,162.07,1,1,1,111
14599,26,2,474.54,4,2,2,422
14600,29,1,471.84,4,1,2,412
14602,292,1,205.35999999999999,1,1,1,111
14604,269,1,143.85999999999999,1,1,1,111
14605,10,4,937.16,5,4,3,543
14606,2,102,18704.41,5,5,5,555
14607,103,8,7568.13,2,5,5,255
14608,15,7,1567.79,5,5,4,554
14609,26,6,884.64,4,4,3,443
14610,31,2,24.35,4,2,1,421
14611,79,2,604.33,2,2,3,223
14612,51,1,877.7,3,1,3,313
14613,316,1,76.32000000000001,1,1,1,111
14614,22,1,295.13,4,1,2,412
14615,30,5,951.76,4,4,3,443
14616,21,2,121.7,4,2,1,421
14617,38,2,190.47,3,2,1,321
14618,12,4,788.88,5,4,3,543
14619,177,1,896.8,1,1,3,113
14621,147,4,1212.21,2,4,4,244
14623,16,5,1170.33,4,4,4,444
14624,51,4,588.22,3,4,3,343
14625,10,9,3598.25,5,5,5,555
14626,31,7,2619.65,4,5,5,455
14627,15,1,462.75,5,1,2,512
14628,78,3,1326.04,2,3,4,234
14630,120,1,338.65,2,1,2,212
14631,22,3,1018.71,4,3,4,434
14634,73,4,2124.46,2,4,4,244
14635,89,1,215.22,2,1,1,211
14637,313,1,106.68,1,1,1,111
14639,44,3,1994.47,3,3,4,334
14640,45,4,1541.98,3,4,4,344
14643,253,3,986.08,1,3,3,133
14644,50,5,1416.96,3,4,4,344
14645,270,1,279.8,1,1,2,112
14646,10,78,248396.5,5,5,5,555
14647,159,1,276.75,2,1,2,212
14648,52,15,4546.86,3,5,5,355
14649,18,5,2358.02,4,4,5,445
14650,224,1,62.5,1,1,1,111
14651,30,7,1379.52,4,5,4,454
14653,149,5,1666.99,2,4,4,244
14654,374,1,246.86,1,1,1,111
14655,24,3,1946.28,4,3,4,434
14656,51,3,523.6,3,3,3,333
14657,65,2,612.65,3,2,3,323
14662,63,3,645.16,3,3,3,333
14663,66,2,490.6,3,2,2,322
14665,63,2,913.95,3,2,3,323
14667,1,31,12685.94,5,5,5,555
14668,81,1,111.63,2,1,1,211
14669,269,4,1973.94,1,4,4,144
14670,368,1,190.47,1,1,1,111
14671,185,2,1127.45,1,2,4,124
14672,151,2,347.59,2,2,2,222
14673,3,3,1674.41,5,3,4,534
14674,145,1,173.66,2,1,1,211
14675,24,1,462.15,4,1,2,412
14676,30,6,5808.55,4,4,5,445
14677,228,1,184.91,1,1,1,111
14678,215,1,403.39,1,1,2,112
14679,17,3,1289.44,4,3,4,434
14680,7,43,28658.66,5,5,5,555
14681,23,3,376.20000000000005,4,3,2,432
14682,64,4,1462.81,3,4,4,344
14683,224,1,146.56,1,1,1,111
14684,26,1,232.27,4,1,1,411
14685,212,8,4619.79,1,5,5,155
14686,50,5,885.83,3,4,3,343
14687,36,2,773.6800000000001,4,2,3,423
14688,9,8,2082.7,5,5,4,554
14690,28,2,422.63,4,2,2,422
14692,16,8,1153.54,4,5,4,454
14693,61,6,992.46,3,4,4,344
14694,253,1,244.31,1,1,1,111
14695,155,3,1620.07,2,3,4,234
14696,9,2,688.95,5,3,3,533
14699,71,3,593.47,3,3,3,333
14700,51,2,880.96,3,3,3,333
14701,78,6,2012.72,2,4,4,244
14702,1,13,3462.08,5,5,5,555
14704,60,2,266.66,3,3,2,332
14706,254,1,390.69,1,1,2,112
14707,71,2,139.2,3,3,1,331
14708,4,3,1085.91,5,3,4,534
14709,15,12,3965.29,5,5,5,555
14710,15,9,1316.46,5,5,4,554
14712,54,1,411.0,3,1,2,312
14713,1,11,2752.51,5,5,5,555
14714,43,3,746.05,3,3,3,333
14715,78,4,973.0699999999999,2,4,3,243
14716,80,1,235.77,2,1,1,211
14717,369,1,81.3,1,1,1,111
14718,46,1,226.42,3,1,1,311
14721,15,1,115.77,5,1,1,511
14722,113,2,325.45,2,3,2,232
14723,7,7,934.76,5,5,3,553
14724,226,1,345.25,1,1,2,112
14725,30,3,597.16,4,3,3,433
14726,290,1,124.75,1,1,1,111
14727,182,2,199.35,1,3,1,131
14728,49,1,190.58,3,1,1,311
14729,9,3,593.89,5,3,3,533
14732,28,11,2814.58,4,5,5,455
14733,3,4,6599.06,5,4,5,545
14734,61,4,1056.42,3,4,4,344
14735,24,24,6174.47,4,5,5,455
14736,121,2,401.08,2,3,2,232
14737,36,1,2389.62,4,1,5,415
14738,196,2,507.45,1,3,3,133
14739,3,19,8385.22,5,5,5,555
14740,45,8,2712.85,3,5,5,355
14741,8,2,497.25,5,3,2,532
14742,71,1,579.85,3,1,3,313
14743,228,1,50.480000000000004,1,1,1,111
14744,2,8,2785.1,5,5,5,555
14745,137,7,1351.55,2,5,4,254
14746,42,4,593.5,3,4,3,343
14748,4,7,1736.57,5,5,4,554
14749,115,1,310.15,2,1,2,212
14750,372,1,112.03,1,1,1,111
14751,320,2,126.45,1,3,1,131
14753,96,1,306.36,2,1,2,212
14754,61,4,912.4300000000001,3,4,3,343
14755,17,14,4962.27,4,5,5,455
14756,18,2,1914.8,4,3,4,434
14758,32,3,1380.91,4,3,4,434
14761,80,1,192.02,2,1,1,211
14762,262,1,117.05,1,1,1,111
14766,2,6,4082.76,5,4,5,545
14767,110,1,382.81,2,1,2,212
14769,26,9,5097.13,4,5,5,455
14770,103,6,2761.2200000000003,2,4,5,245
14771,257,2,594.62,1,3,3,133
14773,228,1,140.55,1,1,1,111
14774,164,1,241.45000000000002,2,1,1,211
14775,8,1,406.56,5,1,2,512
14776,23,4,1170.0,4,4,4,444
14777,39,1,307.56,3,1,2,312
14783,295,1,307.3,1,1,2,112
14784,25,1,159.94,4,1,1,411
14786,186,1,90.96,1,1,1,111
14787,107,1,110.65,2,1,1,211
14788,232,1,476.88,1,1,2,112
14790,10,6,1781.56,5,4,4,544
14791,242,1,303.63,1,1,2,112
14793,171,1,396.91,2,1,2,212
14794,38,3,633.99,3,3,3,333
14796,2,11,2867.15,5,5,5,555
14797,143,1,300.31,2,1,2,212
14798,17,5,550.5699999999999,4,4,3,443
14799,373,1,180.45000000000002,1,1,1,111
14800,5,6,3434.58,5,4,5,545
14802,74,2,1502.98,2,3,4,234
14805,40,3,549.99,3,3,3,333
14806,75,1,110.04,2,1,1,211
14807,26,2,519.29,4,3,3,433
14809,257,2,686.76,1,3,3,133
14810,5,3,449.14,5,3,2,532
14811,23,1,170.5,4,1,1,411
14812,234,1,185.8,1,1,1,111
14813,5,4,935.44,5,4,3,543
14814,217,1,160.46,1,1,1,111
14817,31,5,2849.52,4,4,5,445
14818,94,3,512.61,2,3,3,233
14819,130,2,198.09,2,3,1,231
14820,16,5,767.47,4,4,3,443
14821,2,7,1237.65,5,5,4,554
14822,121,1,157.7,2,1,1,211
14824,15,6,2895.2000000000003,5,4,5,545
14825,4,13,2698.17,5,5,5,555
14826,217,2,385.2,1,3,2,132
14828,24,10,7699.7,4,5,5,455
14829,8,4,995.29,5,4,4,544
14831,316,3,1676.57,1,3,4,134
14832,266,1,322.69,1,1,2,112
14833,134,1,94.8,2,1,1,211
14834,43,1,485.86,3,1,2,312
14835,164,2,297.0,2,3,2,232
14837,78,5,1810.82,2,4,4,244
14838,59,2,773.6700000000001,3,3,3,333
14839,54,3,915.28,3,3,3,333
14840,175,1,299.86,2,1,2,212
14841,10,8,3867.2400000000002,5,5,5,555
14843,72,1,211.8,2,1,1,211
14844,66,6,3512.62,3,5,5,355
14845,235,1,150.0,1,1,1,111
14846,63,1,437.4,3,1,2,312
14847,43,2,1039.55,3,3,4,334
14848,40,1,310.56,3,1,2,312
14849,9,21,7832.91,5,5,5,555
14850,53,6,1468.26,3,5,4,354
14851,266,1,318.06,1,1,2,112
14852,60,12,3310.4900000000002,3,5,5,355
14853,59,3,901.0699999999999,3,3,3,333
14854,26,4,1563.03,4,4,4,444
14855,110,5,5874.65,2,4,5,245
14857,78,5,2478.731,2,4,5,245
14858,141,1,180.75,2,1,1,211
14859,190,1,351.9,1,1,2,112
14861,16,9,1254.94,4,5,4,454
14865,8,3,77.52,5,3,1,531
14866,2,8,6460.32,5,5,5,555
14867,31,13,2241.78,4,5,5,455
14868,16,4,1230.42,4,4,4,444
14869,24,4,2078.54,4,4,4,444
14870,49,5,1511.7,3,4,4,344
14871,129,5,736.59,2,4,3,243
14872,119,3,816.6,2,3,3,233
14873,269,1,334.45,1,1,2,112
14874,171,1,116.18,2,1,1,211
14875,77,1,1397.08,2,1,4,214
14876,157,2,256.7,2,3,2,232
14877,54,2,437.0,3,3,2,332
14878,12,16,2619.7,5,5,5,555
14879,320,1,185.06,1,1,1,111
14882,26,12,3038.4500000000003,4,5,5,455
14884,305,1,120.6,1,1,1,111
14885,63,2,832.8,3,3,3,333
14890,254,2,691.6,1,3,3,133
14891,52,2,552.35,3,3,3,333
14892,326,1,202.35000000000002,1,1,1,111
14893,253,1,571.76,1,1,3,113
14894,79,2,837.0600000000001,2,3,3,233
14895,19,18,13980.83,4,5,5,455
14896,1,7,1623.65,5,5,4,554
14897,45,4,1774.16,3,4,4,344
14898,7,9,2204.29,5,5,5,555
14899,31,1,1384.88,4,1,4,414
14900,158,1,13.919999999999998,2,1,1,211
14901,2,5,868.36,5,4,3,543
14902,31,2,702.96,4,3,3,433
14904,44,2,615.2,3,3,3,333
14905,10,6,1355.24,5,5,4,554
14906,81,1,68.44,2,1,1,211
14907,3,10,2664.69,5,5,5,555
14908,99,1,104.10000000000001,2,1,1,211
14909,73,3,1404.68,2,3,4,234
14911,1,205,152147.57,5,5,5,555
14912,37,4,1021.4,3,4,4,344
14913,24,4,2845.7000000000003,4,4,5,445
14915,11,9,1503.77,5,5,4,554
14916,67,4,1773.97,3,4,4,344
14917,232,2,1123.75,1,3,4,134
14918,40,7,4345.66,3,5,5,355
14919,175,1,359.35,2,1,2,212
14920,201,1,629.4,1,1,3,113
14922,29,2,843.74,4,3,3,433
14924,246,2,620.96,1,3,3,133
14926,17,2,359.4,4,3,2,432
14927,32,1,308.2,4,1,2,412
14928,263,1,223.91000000000003,1,1,1,111
14929,57,1,612.8100000000001,3,1,3,313
14930,106,3,2873.77,2,3,5,235
14932,1,2,666.13,5,3,3,533
14933,79,4,1770.0,2,4,4,244
14934,14,3,1612.56,5,3,4,534
14935,255,1,1065.1200000000001,1,1,4,114
14936,26,4,4273.79,4,4,5,445
14938,198,2,2322.43,1,3,5,135
14940,53,2,531.49,3,3,3,333
14941,214,1,182.1,1,1,1,111
14942,37,4,746.56,3,4,3,343
14943,299,1,107.62,1,1,1,111
14944,25,7,3884.42,4,5,5,455
14945,49,1,179.4,3,1,1,311
14947,24,4,758.97,4,4,3,443
14949,105,4,515.0,2,4,3,243
14952,32,21,9529.86,4,5,5,455
14953,54,3,723.95,3,3,3,333
14954,339,1,167.27,1,1,1,111
14955,368,1,163.77,1,1,1,111
14956,57,1,1325.0,3,1,4,314
14957,280,1,274.8,1,1,2,112
14958,231,3,458.26,1,3,2,132
14961,15,13,9365.47,5,5,5,555
14962,175,3,240.21000000000004,2,3,1,231
14963,15,7,1676.68,5,5,4,554
14966,23,5,924.52,4,4,3,443
14967,77,5,1518.81,2,4,4,244
14968,94,1,357.4,2,1,2,212
14969,339,1,906.23,1,1,3,113
14970,45,8,3327.29,3,5,5,355
14972,17,1,30.300000000000004,4,1,1,411
14975,57,1,192.45,3,1,1,311
14977,361,1,31.93,1,1,1,111
14978,66,5,1210.72,3,4,4,344
14979,371,1,439.46000000000004,1,1,2,112
14980,373,1,150.68,1,1,1,111
14981,59,1,270.8,3,1,2,312
14982,208,1,237.78,1,1,1,111
14983,325,1,183.20000000000002,1,1,1,111
14984,24,4,1058.1399999999999,4,4,4,444
14986,12,2,566.9,5,3,3,533
14987,1,7,1387.4499999999998,5,5,4,554
14988,16,6,1732.06,4,5,4,454
14989,297,1,342.4,1,1,2,112
14990,248,2,305.42,1,3,2,132
14991,66,1,314.67,3,1,2,312
14992,78,1,210.5,2,1,1,211
14993,199,1,36.13,1,1,1,111
14994,18,5,960.63,4,4,3,443
14996,117,2,442.28999999999996,2,3,2,232
14997,291,1,230.4,1,1,1,111
14998,64,2,340.86,3,3,2,332
14999,228,1,129.48000000000002,1,1,1,111
15001,30,2,230.85999999999999,4,3,1,431
15002,3,6,3175.52,5,5,5,555
15003,109,6,1060.7,2,5,4,254
15005,2,29,7789.63,5,5,5,555
15006,89,1,323.05,2,1,2,212
15008,116,2,360.0,2,3,2,232
15011,31,2,416.6,4,3,2,432
15012,9,2,437.58,5,3,2,532
15013,123,10,1641.3,2,5,4,254
15015,137,13,2365.02,2,5,5,255
15016,29,4,460.26,4,4,2,442
15018,3,1,111.25,5,1,1,511
15020,15,1,203.42,5,1,1,511
15021,2,4,869.01,5,4,3,543
15022,313,1,281.05,1,1,2,112
15023,5,10,5367.92,5,5,5,555
15024,3,8,2414.18,5,5,5,555
15025,204,1,636.08,1,1,3,113
15026,11,2,592.61,5,3,3,533
15027,31,6,2129.45,4,5,4,454
15028,4,3,530.58,5,3,3,533
15029,255,1,365.1,1,1,2,112
15030,16,6,1461.63,4,5,4,454
15031,30,10,2488.44,4,5,5,455
15032,2,7,8821.55,5,5,5,555
15034,22,6,4004.79,4,5,5,455
15037,12,2,402.51,5,3,2,532
15038,5,4,604.37,5,4,3,543
15039,4,47,20116.99,5,5,5,555
15040,177,1,7.49,1,1,1,111
15041,80,1,113.67,2,1,1,211
15042,231,1,179.52,1,1,1,111
15043,99,5,2336.8,2,4,5,245
15044,15,18,8504.1,5,5,5,555
15046,61,10,2598.62,3,5,5,355
15048,4,1,98.7,5,1,1,511
15050,57,2,2411.7000000000003,3,3,5,335
15051,15,6,2543.55,5,5,5,555
15055,110,3,560.07,2,3,3,233
15056,156,1,133.45,2,1,1,211
15057,79,3,1766.46,2,3,4,234
15058,12,5,1285.04,5,4,4,544
15059,12,10,2185.85,5,5,5,555
15061,3,86,83284.38,5,5,5,555
15062,59,4,1597.76,3,4,4,344
15064,46,4,1254.41,3,4,4,344
15065,46,1,168.73,3,1,1,311
15067,49,2,2133.12,3,3,4,334
15068,54,2,623.49,3,3,3,333
15070,8,3,737.0500000000001,5,3,3,533
15071,22,2,473.49,4,3,2,432
15072,115,1,187.52,2,1,1,211
15073,36,5,1744.61,4,4,4,444
15074,65,2,817.46,3,3,3,333
15076,128,2,566.89,2,3,3,233
15077,130,2,2428.08,2,3,5,235
15078,4,23,8018.77,5,5,5,555
15079,1,8,2871.7400000000002,5,5,5,555
15080,63,2,546.25,3,3,3,333
15081,3,8,1460.92,5,5,4,554
15082,304,1,93.35000000000001,1,1,1,111
15084,15,2,965.1999999999999,5,3,3,533
15085,365,1,347.54,1,1,2,112
15086,200,2,218.53,1,3,1,131
15091,310,2,565.9,1,3,3,133
15092,98,1,318.65,2,1,2,212
15093,8,18,9729.09,5,5,5,555
15094,99,2,83.0,2,3,1,231
15095,56,6,1771.04,3,5,4,354
15097,219,2,660.27,1,3,3,133
15100,2,6,2018.6999999999998,5,5,4,554
15101,151,4,1160.41,2,4,4,244
15102,166,2,554.67,2,3,3,233
15105,66,2,795.98,3,3,3,333
15107,8,4,620.85,5,4,3,543
15109,215,2,498.15000000000003,1,3,2,132
15110,39,2,509.75,3,3,3,333
15111,8,3,1163.39,5,3,4,534
15112,247,1,209.4,1,1,1,111
15114,19,2,639.56,4,3,3,433
15115,368,1,191.74,1,1,1,111
15117,84,3,934.19,2,3,3,233
15122,58,8,2863.69,3,5,5,355
15123,57,3,2456.86,3,3,5,335
15124,112,2,266.63,2,3,2,232
15125,115,9,5496.39,2,5,5,255
15126,172,2,449.49,2,3,2,232
15127,155,1,304.97,2,1,2,212
15128,66,1,312.68,3,1,2,312
15129,21,12,3412.78,4,5,5,455
15131,30,1,80.28,4,1,1,411
15133,18,2,824.48,4,3,3,433
15134,17,2,208.3,4,3,1,431
15135,192,1,166.63,1,1,1,111
15137,156,2,823.4,2,3,3,233
15138,29,1,502.52,4,1,2,412
15140,78,1,889.44,2,1,3,213
15141,93,7,1388.47,2,5,4,254
15142,46,5,2121.18,3,4,4,344
15143,68,1,304.18,3,1,2,312
15144,15,12,5579.87,5,5,5,555
15149,212,4,1033.81,1,4,4,144
15150,92,3,3686.61,2,3,5,235
15151,59,2,2085.61,3,3,4,334
15152,337,1,518.14,1,1,3,113
15154,114,2,1091.99,2,3,4,234
15155,19,1,383.96999999999997,4,1,2,412
15157,205,2,718.04,1,3,3,133
15158,37,1,204.62,3,1,1,311
15159,31,4,3475.7200000000003,4,4,5,445
15160,10,3,431.11,5,3,2,532
15161,24,1,119.92,4,1,1,411
15162,367,1,312.9,1,1,2,112
15164,25,6,1225.8700000000001,4,5,4,454
15165,9,1,487.75,5,1,2,512
15166,103,1,167.16,2,1,1,211
15167,43,4,1496.67,3,4,4,344
15169,18,2,569.22,4,3,3,433
15170,42,1,81.15,3,1,1,311
15173,16,7,1494.6,4,5,4,454
15174,46,1,345.71,3,1,2,312
15176,303,1,988.0400000000001,1,1,3,113
15177,61,1,948.9300000000001,3,1,3,313
15179,28,8,5284.97,4,5,5,455
15180,3,3,816.9300000000001,5,3,3,533
15181,56,2,510.72,3,3,3,333
15182,21,9,2376.102,4,5,5,455
15183,183,3,639.93,1,3,3,133
15184,23,2,283.19,4,3,2,432
15186,110,3,991.7900000000001,2,3,3,233
15188,361,1,310.43,1,1,2,112
15189,17,5,1298.99,4,4,4,444
15190,70,1,834.4399999999999,3,1,3,313
15191,99,3,588.05,2,3,3,233
15192,1,3,937.07,5,3,3,533
15194,4,14,4811.16,5,5,5,555
15196,68,2,316.25,3,3,2,332
15197,30,3,797.9,4,3,3,433
15198,44,3,377.71,3,3,2,332
15199,10,6,1853.7,5,5,4,554
15200,130,1,549.0500000000001,2,1,3,213
15201,75,2,606.4100000000001,2,3,3,233
15202,56,3,6001.49,3,3,5,335
15203,26,9,2572.38,4,5,5,455
15207,52,3,683.92,3,3,3,333
15208,59,1,100.4,3,1,1,311
15209,366,1,178.98000000000002,1,1,1,111
15210,14,2,845.01,5,3,3,533
15211,1,1,383.07,5,1,2,512
15212,12,1,106.47999999999999,5,1,1,511
15215,29,4,1687.49,4,4,4,444
15216,254,1,389.49,1,1,2,112
15217,199,1,426.24,1,1,2,112
15218,25,11,5759.68,4,5,5,455
15219,284,1,379.7,1,1,2,112
15221,2,4,2062.2,5,4,4,544
15222,108,10,2965.91,2,5,5,255
15223,245,3,662.2,1,3,3,133
15224,148,3,549.28,2,3,3,233
15227,32,4,1269.0900000000001,4,4,4,444
15228,64,2,2193.56,3,3,5,335
15229,222,1,160.5,1,1,1,111
15231,257,1,250.26000000000002,1,1,1,111
15233,37,1,59.400000000000006,3,1,1,311
15235,5,6,690.3000000000001,5,5,3,553
15240,10,7,2753.41,5,5,5,555
15241,66,3,1293.72,3,3,4,334
15242,58,1,302.04,3,1,2,312
15243,71,1,610.6,3,1,3,313
15244,302,1,280.51,1,1,2,112
15245,38,5,2095.0,3,4,4,344
15246,191,1,266.25,1,1,2,112
15247,113,2,620.06,2,3,3,233
15248,47,3,1893.93,3,3,4,334
15249,66,5,2577.54,3,4,5,345
15250,276,1,60.0,1,1,1,111
15251,50,10,9839.55,3,5,5,355
15252,57,3,1362.63,3,3,4,334
15253,39,3,1136.89,3,3,4,334
15254,182,2,787.99,1,3,3,133
15255,32,8,2838.57,4,5,5,455
15256,197,1,71.95,1,1,1,111
15257,50,1,368.75,3,1,2,312
15259,148,4,1182.3799999999999,2,4,4,244
15260,8,20,7377.46,5,5,5,555
15261,17,3,1253.18,4,3,4,434
15262,16,2,239.87,4,3,1,431
15264,166,1,454.66,2,1,2,212
15265,240,2,1839.52,1,3,4,134
15266,15,4,732.91,5,4,3,543
15268,114,3,961.9000000000001,2,3,3,233
15269,16,2,816.5600000000001,4,3,3,433
15270,36,14,6145.37,4,5,5,455
15271,1,10,2202.47,5,5,5,555
15272,86,4,1363.54,2,4,4,244
15273,235,1,228.96,1,1,1,111
15276,30,3,514.22,4,3,3,433
15277,61,1,220.44,3,1,1,311
15278,197,4,496.16,1,4,2,142
15279,16,4,1290.03,4,4,4,444
15280,124,2,293.09999999999997,2,3,2,232
